WorkerId,AssignmentId,BonusAmount,UniqueRequestToken,Reason
A1AIMKA54UBYIQ,3IX2EGZR7IV6QDMP3VK17A5MA75JRR,19,-1543640632,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
AM7KUJM4MQOBM,39DD6S19JWN7HOMOZB3NWXUTE8VZE2,18,-677145256,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A2UD55WYGQHGAT,3MTMREQS42U0XG078JHU1AAKBS6WAS,18,-67796140,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A36LH2DSKP8N7P,37XITHEIS3LJIZGJT33FK6SRJH2CRZ,17,815470173,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
APDDA1Y59RHV9,3QFUFYSY95RJK5YV9TX3KJ2KOGLF45,17,816452155,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
AD15OW944ZV20,3ZDAD0O1T8PK1C46OO4XYYEJ5WUXTR,17,974950127,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
AS1KP4SMNONQC,3LWJHTCVCJYQ9ALT7Q4GNM3PH9VQFP,17,-710878754,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A2GE2Z3GVODLOC,37TD41K0AOLVJEGW8S3KAGXN5NTCS3,17,-129053710,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A1JED1RJM2C9MS,3S96KQ6I9TG636ZPXO3L4RBRSZ8DT4,17,-844992190,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A2S00V7RUU121E,3B837J3LDV8ZPG5FQPTFZBW98YDRSS,16.06,1424416406,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-19
A1W3FO0D77CF5T,3B2X28YI33R7MBQTNF4MYRVD5D1B6E,16,-1559280057,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A2VE5IV9OD2SK1,3BF51CHDT2MMZD70LIY1B1OKNM90H5,16,2076996319,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A36QGCT3MMXC4Q,3BV8HQ2ZZ3D231L1H14Q3GB7NQX6AL,16,543109570,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A2WJMGV0HKQG3Z,3PJ71Z61RBETRWAZJPE9CP969VU19U,16,1161814618,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A25R2OI9L2Q1OW,3PPTZCWALXWWERCT82YNQEJ7WA7ZQZ,16,1055264041,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A18WSAKX5YN2FB,3R0T90IZ1ZOST975DS93L2EKFKVGCX,16,-1321539963,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A2IWGAADU93RNZ,37U1UTWH92YH6WQ6CRNAIKW8SH68RV,16,-1361590745,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A2AAFWAAS9C1QC,3N4BPTXIOF4THPKOPAFID0SJWQCUKY,16,-1083138421,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A7FBMFBMTWYBX,36U2A8VAG8BAYY4TZBC7GLYWRTAYKG,15.5,2003328316,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A269TVCCFVKJYN,3V5Q80FXI43E1F3FLKDDQVGPYPT23J,15.16,1949454464,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-19
A2G7N0X0PNX0EE,33OOO72IVOXWYETBXS8AKLT9CAKCTI,15.02,1959132041,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-19
AM36K1JYK4SC1,3NAPMVF0Z3RW2Y42NWG33CS57O527C,15,-1176455298,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A1OVOES6ZA3TC4,3X4JMASXCTLC804ELQO5PQLMS950BQ,15,-408663127,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A19OCD2Q0K2U6M,3ND9UOO81REHTZRB5A6KAOQV54OLWI,15,-2014698280,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A3QNCW3LR2AVOV,3HMVI3QICQ48SXI7R16PB62XLEU1YL,15,-360036548,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-24
AZCGSVDT79E6X,3MRNMEIQWCIIKTRKOF1UI01AYKPLD8,15,383215295,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-24
A2HEZ4001GAES4,3YGXWBAF77TCHTELIR72CDHHRSGC4S,15,-768181712,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A3S67QA0SQVPUJ,3XXU1SWE8T77PQZMFCO9UF1GC4G0AJ,15,-636460375,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-24
A1V9MN88VQ1LEB,34YB12FSQ5052VJWQH3HOYJW9XQMGA,15,-298742837,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A1O4W7F05T6HY0,3PDJHANYKCSHDOTFN7EIK2YBXYLH6S,15,1509254060,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A1WVNDH62P2UNZ,36NEMU28XMP1ZH9W5M7ZA15K2RAWMO,15,-725357261,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
AZZA3J049G7R5,33C7UALJVSATDRRPEX8VCTEVQX618G,15,-2124024766,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A1OPV8D0GG5Z32,3Q5C1WP23TDAQ98NGZ1S0944RYW51U,15,1380151215,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
ACI8PUCF5OPDC,3IRIK4HM3HWQWGIZ1F0H9B1VV1V6CO,15,587670966,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A24UI9QFKXGUVP,3U0SRXB7CKH293DAITCT0HM3KYCRNK,15,1059003239,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A3L0DCUXI7X3A9,33IZTU6J88DJMCRRZOZ7OTIXAXIXSF,15,660788058,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A4EJNWLWAUTDU,39GAF6DQWYCRO3N2MQJ547Y37TIV1S,15,-1950303539,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
AZCI05Y7TAS7T,3NXNZ5RS1H972IP185VIDZ0JG5197M,15,1062489681,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A13C8E3CBY2SPE,3CTOC39K3E2W8U2AUHMV2TEM9QZ7JU,15,-1416972632,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A2S6QOCFC3EAYH,3TVSS0C0E8C5CCZGEJ8BWF0C0QKWTP,15,2094965763,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A1WF19EWL8S823,37W3JXSD6DK1TYYAOPVA4WSRDBZWYB,15,-1944700408,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A2OZPDMRFZM1BB,3ZSY5X72N4NKRODMJ8C6F6M88PFROT,15,2089723717,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A2A4EX36X0JB4R,3NJM2BJS43IY6M04GBZQFBSCIA2PCU,14.8,275719634,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-19
A152S7LOEE5B38,3SKRO2GZ783D8STQNM5Y2YNMKT8K1H,14.62,150284692,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-19
A371H3PQPR2Z8J,3JCG6DTRVA2N0ZB2L6FAZL73SIJQQG,14.5,-1840233538,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A2F1AA15HG0FRU,31Z0PCVWURRQMXYF6B0Z4Z1V7UCT7B,14.28,-978083806,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-19
ALDQRWYZ8KQ9A,3H8DHMCCWGN70N923FPT30OV88SKDN,14.06,2073626450,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-19
A3639P754A4OTR,38SKSKU7R89ZS476GT259XHNR13LI5,14,1758949384,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A183WYXN12P2TJ,345LHZDED44NLRCH44NJWEBHLYCU3X,14,-1518391882,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A2JZQHB8N6LS7T,3M0BCWMB8285GQ5ZEXHQWLUQU5IBWK,14,-1585355400,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A1P47Q6LZPLQ6P,3A4NIXBJ7DBLONXX180X1QO475ALMX,14,2080635225,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A2TXUNEHPTW3Z3,3IFS6Q0HJPVMWH2W02Z6LJVIIM9SI5,14,1619021736,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A55CXM7QR7R0N,37W3JXSD6DK1TYYAOPVA4WSREHRWYG,14,640857530,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-24
A1IIVWXESFK4BA,3PH3VY7DJS91YO8FKBXTI31THKNZWH,14,1964354747,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-24
A3FNC8ELMK8YJA,3BXQMRHWK6AO7DKRAMSYSDKNH7PMUX,14,1289704583,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A1HKYY6XI2OHO1,3IKZ72A5BBS56D81RYCZJS8KILTFNS,14,1120086330,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
AV4584AQEQAEN,36NEMU28XMP1ZH9W5M7ZA15K2IYMWK,14,410758327,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A1KEA2Z47S3UPI,3OE22WJIGP0FSSIJ2FZF9M4T5IZUQ5,14,-297481914,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A26QUOLUXNKP3U,3BXQMRHWK6AO7DKRAMSYSDKNP2UMU0,14,2067702822,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A2MX5YW3DSQ61W,3U5NZHP4LYEPNUBK23DRQ2PS2OUHPX,14,29158140,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A212OY08MFDGU3,32SVAV9L3ML36IYJYZ6SWDZNHPCA3K,14,-653405100,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A2D7IGYPUP48R7,39DD6S19JWN7HOMOZB3NWXUTI4YEZG,14,929187445,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A361EVMLK9O0G1,3J88R45B2NAM9KBZ77VDTODMHTXXPB,14,-1323170467,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A3F6FNJMTWTPTA,388U7OUMFEDZO7L3HNAVP5QQ74Q0R0,14,-1117887367,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A1G5EPLJEGL381,323Q6SJS8PSDWHMQO0HME8BOQLLHF4,13.72,1754331281,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-19
A2QCQGZD7T1QNL,3WOKGM4L78SWRUTNPVTRVALL1I9O0P,13.5,-662632267,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A8TOXZCLDP72G,3YZ8UPK3V0YBYR80XXYKPHFBQJYUCJ,13.5,-1571484401,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A19TD2J8506A4Y,3SPJ033428FFNEYBHQCVF6YJ9PYJYT,13.5,-73305823,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A3OV174HQJIJK8,3EICBYG64B82KBX6LYU6IF60FDPCJK,13.5,-525675815,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A1KOG5Q6XX0DPU,31HQ4X3T3ZMOMIA2L5WJDZNAZO3SLF,13.48,-1271928166,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-19
A1BSVEBYDZ0AAU,39U1BHVTDS38LEXS4ZX9RIPF1Y33T4,13.04,801303544,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-19
A17C8CUROFU495,3TXD01ZLDBT83NVL4IS26J3NZ4H4UD,13,-363721475,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A11DLGQTOOSIWR,30JNVC0ORGWAN6CZ2GSGQ7F21B9HQT,13,-653671136,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A2PRF5G21RC5G3,3VNXK88KKJU9D8QXQ3YYJDGMZQAV95,13,14995238,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A3T9K2RY06UO14,37UQDCYH6475ZP24B60E5HPG3HEV7I,13,-447341173,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A13QVU42ENEOA5,3M0NZ3JDP8A7L5TVOAAKS3OG0HQ5Z4,13,1608215649,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A2CWJRAEFZ44HU,37Z929RLGGKC5VI7UEYAZQXRU01TSU,13,2088541376,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
AL7UTA8J27TFK,3A7Y0R2P2V0QN981CUQTWSRAAGKXJE,13,2033417030,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A17AF42SNQNH9C,3SKRO2GZ783D8STQNM5Y2YNMJBLK1T,13,489386722,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A3LVLZS8S41ZD7,3P4MQ7TPP4ODSN7OJ6LU97H5IT1BBH,13,178559846,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A2OVX9UW5WANQE,3Z7ISHFUH77Q8NCXM8HN4NY7Z7P8Z4,13,-186267756,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
AN45KLUESX3NY,3R08VXYT7J7IEE291G5ARJ8U7MV7W8,13,763421848,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A8FUMDQFBKMXR,3N2BF7Y2VX6J2RE7ANLZ9YVXTOKMHD,13,-659494521,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A3ASF4ZVP6BUGO,354P56DE9RFP7XL0HBV9UU597ABS7Y,13,-1078943324,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
ANZKTE853UXSD,3AZHRG4CUBW755016X9Z77NA8P603X,13,-1061329896,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A1JEO8QPMBJ2GX,3ZAZR5XV08USKQ2A3KXS69UQWHCCZP,13,1937139603,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-24
APXMWCW8VUJZ8,3634BBTX0V6DSCXAUIZ7EKC3XTEIF9,13,-1502321444,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-24
A2HHIBGZ7HDJZS,3RANCT1ZVMTSOMGUJX2PEX9TE08UBW,13,298820198,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A1Q8PPQQCWGY0D,3LKC68YZ3HFPZKU8I2MC25UP2A4WOP,13,-1384861311,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A39MKVROUZ1UWR,337RC3OW0CE4EAR6F01OOM7HV91VLM,13,685957408,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A3NNDNMBKSZ22H,3URFVVM16CUO6KJAPBIS0FGWW9JZUZ,13,1760022444,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A13XXMDHOULEZ7,3SPJ033428FFNEYBHQCVF6YKNMRJYW,13,-329735800,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A2NX8I06A12P3I,3R2PKQ87N3KJYMPRG53K9AWDEWLIM1,13,1010580797,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
AIJPLVW0ULYTH,3ERET4BTVTLVXXWLRZKRH455KKH9KW,13,-1372836499,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A3PN17H3QT51O,33SA9F9TR463NTHJOOJGXT0B0AYEW9,13,942579460,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A2NVO55DO76R80,3E7TUJ2EGJYNJRQBZIY4DRAFY53D9S,13,1440688232,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A6717SDXOR1OP,3F0BG9B9MWZM3JX9GHNYCGTAI507YY,13,-1518228830,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A3F7L0TIE1QEWW,34YB12FSQ5052VJWQH3HOYJWBK1GMR,12.5,2128173238,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A37LZED187CKU3,345LHZDED44NLRCH44NJWEBHKV03UN,12.5,-1837714482,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A3IQRBKS1DUJVZ,3P4RDNWNDCITXEJ6D8QSTI4VKGKIJR,12.5,896104564,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A2TVG2HLMKVMSL,3DQQ64TANNX7KK69X2ZRR5ZFBIZPW3,12.5,1976586243,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A36ADZHZFFDEQA,3BDCF01OG46LI4MBKBO8VLBBHN5LYL,12,-1586237763,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A8GD33ZJ1SAA5,3U088ZLJVR54W32PGHK1C4Y73C40WS,12,-1874934173,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A3NMU6AVMQ0QDB,32XVDSJFP69FN1BPR2ISMUPV26T2M2,12,1907680904,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A36PRTZFECB76C,33OOO72IVOXWYETBXS8AKLT985UTCV,12,-1604041896,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
AO1QGAUZ85T6L,386CSBG1O6YUQHSI6X1CTGQCS6IQ68,12,-369058542,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A30X66H0RILXAH,3SKRO2GZ783D8STQNM5Y2YNNVI61KN,12,-1955143290,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
AURYD2FH3FUOQ,3XLBSAQ9ZBOM897EC3PHQN2CSH9Z7Q,12,-1775460839,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A27CEAL8PWSAG5,3VFJCI1K46BWZBWOVPZYAXD6IXMRGT,12,1313162666,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A3AIX82WZQZB5A,3D4CH1LGEH5QVB0218ZCJCDCC9C9GG,12,107107913,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A2Y7FD1D7PUGBL,3A1PQ49WVOTM62SIH121P67UTY31H2,12,1569886943,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-24
A15Y215D57OSO5,3OWEPKL08GOSRKTV9FENV0V3HI77NG,12,-145930171,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A2GO0EY5FW18AG,3TVSS0C0E8C5CCZGEJ8BWF0CZI6TWR,12,849947115,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A1YMF916E6DM6Z,3U0SRXB7CKH293DAITCT0HM3IKZRND,12,-1168781032,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A280UKMMBLRURU,3FDJT1UU7BKCWAU9O97A5O03W6XK5D,12,-103051292,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A1GJA1FJ8H3ZOV,3E7TUJ2EGJYNJRQBZIY4DRAFYTLD9M,12,1525674927,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-24
A3169N2SCN3ENK,31QTRG6Q20PB9P19C3HFC2KVLL4YP5,12,875027531,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A209V2VHLLQ59W,37KGEN7NJA2H0B98LGLWZBRJKHRPPX,12,1077822377,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A2HHA9EDBXOU7P,3H7Z272LXEJR9QUATOSPIUIZC35LPZ,12,663295414,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
AKX5RHHO8BIUX,3LYA37P8IXZELQBIPJYN8A0V726BKT,12,1504182773,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A49A0FF6ZXYDU,326O153BMPA4ENHS7TEQ55BQOBREDS,12,-1671155415,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-24
A25N0K40JAZTN1,3VJ40NV2QPZX73QENXH1FLNQUSGOT5,12,723892158,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A3HVFSD8K94SOR,3DZQRBDBSSR76EKDFZSJHDTTYVY3SJ,12,1521742594,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A29RE9JIAPNUWU,3TVSS0C0E8C5CCZGEJ8BWF0CWTBTWF,12,973555522,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
AW3QNBWHGXVQK,3EJJQNKU9YHAZ7RZFVHGVXP7TLZHRQ,12,1605162188,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A6KOTWP7N7RLU,3H0W84IWBREYFX0XPU9AAUSU1T4ERG,12,-1000061149,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A1Q6BCD26I084Z,354GIDR5ZIIBOD14NARG59P3YEA00L,12,-592117906,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
AEYZI1SFFJ172,37M28K1J0XPERW081KYFCKGC6XDAJQ,12,-825918229,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A3GWRDHAURRNK6,31LVTDXBLEMCL3AP6GWENPIEAQ5LRA,12,465203937,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A2880Y23V0UITQ,34YB12FSQ5052VJWQH3HOYJW8NFGM8,12,1296782893,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A2VX8B1CJXRN2,3TXD01ZLDBT83NVL4IS26J3NV754U3,12,37556730,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
APC684U8U3RF3,3AZHRG4CUBW755016X9Z77NA1Q630V,12,1756938931,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A12NO2MNOIREXA,39OWYR0EPR3ZICCFY0LA086RGV3FYY,12,-1610628147,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A3NKNOE5HIXXL,3LRKMWOKBCTFM8A86R8MUWL4IQFZ2H,12,1125765479,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A1CLPHG1D21L3A,3CFJTT4SX020DJI4CZ1VQSZM24GI7R,12,-497739839,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A21VSWO39YO5KM,3ZOTGHDK5PNWS3DZYXCB5GR4VRSSOD,12,1071677293,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A3HGZDLMCKGPSE,3HYA4D452YV9HRJ85FEFR45M6GO2FP,12,979978260,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A324FQ64NCN2YS,3LUY3GC636CSU558PURFZP0YKIB7PO,12,-1767829885,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A8ZUM922CBH6S,3PZDLQMM00X2EFZYEDOEJYKJ8TS2CP,12,697475467,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A13WTEQ06V3B6D,3BDCF01OG46LI4MBKBO8VLBBIRTLYI,12,1164686290,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A3AJJHOAV7WIUQ,3MRNMEIQWCIIKTRKOF1UI01AX8JDL5,12,1777978361,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
ABKPEX0E9W2HW,32Z9ZLUT1SW72UZJN30C12K2JXMHON,12,-2025241283,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A3DPAAHHNYGU5B,3DQQ64TANNX7KK69X2ZRR5ZFIJTPW6,12,83355823,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A1HW480XVGSVRI,3Q8GYXHFEWEUDCILWWQCH5NV0QR5CJ,12,-610541828,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A3BCKNE5CWHODZ,39K0FND3AOR4S46T4HB7SC8TJEGAML,12,709474396,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A3DTPGXKABAFEJ,3TPWUS5F8GDOQVX5SXDL75088X9WCD,12,-877414085,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A3RH0FSJYQSFEZ,37ZHEEHM63YLNG0LRWU8MMXXHF973Q,12,-314622947,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A21HUPW67XA7UJ,3YGXWBAF77TCHTELIR72CDHHU9NC40,12,-1060511163,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A110BZSDZN7E16,39DD6S19JWN7HOMOZB3NWXUTFTKEZD,12,533582484,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A19CB2C4GY4C60,323Q6SJS8PSDWHMQO0HME8BOVZIFHW,12,-2085287395,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A8C3WNWRBWUXO,3RJSC4XJ176AJKN5KGXSM4LULAF05I,12,-321907467,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
AEOFJWOEXF94U,3TVRFO09GRRWIZW1FF26C742JBKLXG,12,538141381,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A33RI08QRVG5Q0,34QN5IT0T63T6267IE4VYOVLL2980N,12,1208122065,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A19L8SNH73AX1Z,3TY7ZAOG5MWD1388R31YOT4CFWLK0N,12,273932127,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A2H7MAB7MRH5VR,3AAJC4I4FN4FS48GDCEETD7LJBRJZX,12,1395396443,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A2L26DMSVUEDP6,3R8YZBNQ9OUDUH6NP764ZUQ8MNR7QO,12,-475847613,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-22
A2WX434EAQOE29,3HPZF4IVNT5SF0S57YV9S2LOJ5KYCP,12,-484735900,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A12EO8AAUDZIU8,3VHHR074HAT23KQAX2Y8I8RE9GP7LF,12,1226730726,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
A3KD6OOML0Y916,3HMVI3QICQ48SXI7R16PB62XFDPY15,12,667801928,Thank you for joining our study. This is a second bonus because you completed part of our study more than once on 2024-04-23
